booking_date,region_code,account_id,product_family,booking_amount_usd,target_amount_usd,discount_pct,channel
2025-05-07,ME,ACC-1106,automation-suite,2525.3,4853.51,0.116,digital
2025-05-07,LA,ACC-1117,core-monitoring,8469.75,14623.0,0.171,partner
2025-05-07,AP,ACC-1140,security-analytics,859.29,1397.65,0.19,direct
2025-05-07,LA,ACC-1153,core-monitoring,15529.11,17226.53,0.136,digital
2025-05-07,NA,ACC-1156,core-monitoring,3388.34,4999.85,0.029,digital
2025-05-07,EU,ACC-1157,automation-suite,3728.24,6893.58,0.065,partner
2025-05-07,EU,ACC-1175,automation-suite,7156.15,9038.64,0.023,partner
2025-05-07,EU,ACC-1181,automation-suite,5663.94,6855.92,0.178,digital
2025-05-07,ME,ACC-1184,automation-suite,3588.63,4453.45,0.052,direct
2025-05-07,EU,ACC-1187,automation-suite,3948.96,4420.88,0.108,partner
2025-05-07,AF,ACC-1191,security-analytics,2136.2,2338.02,0.135,direct
2025-05-07,AP,ACC-1200,security-analytics,1895.04,2808.05,0.112,partner
2025-05-07,EU,ACC-1205,automation-suite,4621.17,9003.38,0.154,partner
2025-05-07,NA,ACC-1216,core-monitoring,3675.01,5341.78,0.18,direct
2025-05-07,ME,ACC-1220,automation-suite,4561.43,6371.19,0.153,partner
2025-05-07,LA,ACC-1225,core-monitoring,13944.54,17146.1,0.021,partner
2025-05-07,EU,ACC-1235,automation-suite,4465.31,4887.98,0.051,direct
2025-05-08,NA,ACC-1000,core-monitoring,10415.17,12099.98,0.061,digital
2025-05-08,NA,ACC-1006,core-monitoring,13723.79,15806.1,0.147,direct
2025-05-08,LA,ACC-1009,core-monitoring,7191.96,14010.38,0.171,partner
2025-05-08,LA,ACC-1015,core-monitoring,4719.7,7084.83,0.143,direct
2025-05-08,LA,ACC-1021,core-monitoring,6243.87,8234.23,0.151,partner
2025-05-08,AP,ACC-1026,security-analytics,3330.16,3910.82,0.172,digital
2025-05-08,LA,ACC-1039,core-monitoring,4739.13,5850.45,0.123,partner
2025-05-08,NA,ACC-1042,core-monitoring,4217.85,6559.8,0.176,direct
2025-05-08,EU,ACC-1043,automation-suite,2766.41,5001.71,0.04,direct
2025-05-08,AP,ACC-1050,security-analytics,1704.78,2695.18,0.138,direct
2025-05-08,LA,ACC-1063,core-monitoring,6348.87,7417.95,0.036,digital
2025-05-08,NA,ACC-1072,core-monitoring,4428.26,8147.78,0.107,digital
2025-05-08,AP,ACC-1080,security-analytics,3113.04,3739.32,0.066,direct
2025-05-08,AF,ACC-1083,security-analytics,2026.06,3361.23,0.092,direct
2025-05-08,AF,ACC-1107,security-analytics,2328.2,3157.56,0.029,direct
2025-05-08,ME,ACC-1112,automation-suite,4657.42,5370.2,0.171,partner
2025-05-08,EU,ACC-1133,automation-suite,5969.49,7237.25,0.059,direct
2025-05-08,EU,ACC-1145,automation-suite,3415.47,4120.53,0.103,digital
2025-05-08,ME,ACC-1148,automation-suite,6580.46,7866.61,0.188,partner
2025-05-08,NA,ACC-1156,core-monitoring,4050.47,4999.85,0.13,digital
2025-05-08,EU,ACC-1163,automation-suite,5272.41,8518.0,0.19,digital
2025-05-08,NA,ACC-1168,core-monitoring,3900.36,7151.53,0.077,partner
2025-05-08,ME,ACC-1172,automation-suite,7033.76,9040.47,0.141,partner
2025-05-08,NA,ACC-1186,core-monitoring,10481.17,12209.33,0.131,direct
2025-05-08,AP,ACC-1188,security-analytics,3163.0,3498.57,0.175,direct
2025-05-08,LA,ACC-1189,core-monitoring,6038.56,10062.83,0.166,partner
2025-05-08,ME,ACC-1190,automation-suite,3078.77,4464.81,0.126,direct
2025-05-08,EU,ACC-1193,automation-suite,3493.56,4892.27,0.163,direct
2025-05-08,LA,ACC-1195,core-monitoring,7623.6,9577.23,0.098,digital
2025-05-08,EU,ACC-1199,automation-suite,2392.99,2729.92,0.145,digital
2025-05-08,ME,ACC-1208,automation-suite,2554.57,3209.86,0.111,partner
2025-05-08,LA,ACC-1213,core-monitoring,9664.02,16261.62,0.182,digital
2025-05-08,EU,ACC-1217,automation-suite,2325.77,3264.28,0.15,digital
2025-05-08,EU,ACC-1223,automation-suite,3056.88,4983.09,0.026,partner
2025-05-08,ME,ACC-1226,automation-suite,4144.07,8057.41,0.115,direct
2025-05-08,AF,ACC-1233,security-analytics,718.7,1394.1,0.037,direct
2025-05-09,AP,ACC-1026,security-analytics,2089.03,3910.82,0.104,digital
2025-05-09,AF,ACC-1029,security-analytics,1446.2,2741.89,0.18,partner
2025-05-09,NA,ACC-1030,core-monitoring,12832.86,16532.03,0.119,digital
2025-05-09,AF,ACC-1059,security-analytics,1750.49,2606.8,0.025,digital
2025-05-09,NA,ACC-1060,core-monitoring,6397.14,7393.78,0.126,partner
2025-05-09,AP,ACC-1074,security-analytics,1548.67,2902.99,0.184,partner
2025-05-09,EU,ACC-1091,automation-suite,6810.95,8719.37,0.057,direct
2025-05-09,NA,ACC-1096,core-monitoring,7564.69,11653.2,0.095,partner
2025-05-09,AF,ACC-1101,security-analytics,976.81,1177.29,0.102,partner
2025-05-09,LA,ACC-1105,core-monitoring,6263.27,12239.6,0.14,direct
2025-05-09,LA,ACC-1123,core-monitoring,3504.25,5403.75,0.159,direct
2025-05-09,AF,ACC-1125,security-analytics,2610.82,3597.88,0.186,direct
2025-05-09,AF,ACC-1137,security-analytics,1491.42,2442.38,0.088,digital
2025-05-09,AF,ACC-1143,security-analytics,2007.51,2792.43,0.121,partner
2025-05-09,LA,ACC-1183,core-monitoring,3697.36,4541.2,0.138,partner
2025-05-09,ME,ACC-1208,automation-suite,2676.6,3209.86,0.114,partner
2025-05-09,ME,ACC-1220,automation-suite,3319.56,6371.19,0.085,partner
2025-05-09,ME,ACC-1238,automation-suite,3738.61,5137.41,0.023,direct
2025-05-10,AF,ACC-1023,security-analytics,1877.14,2352.46,0.124,direct
2025-05-10,LA,ACC-1033,core-monitoring,6816.33,11133.88,0.138,direct
2025-05-10,LA,ACC-1033,core-monitoring,9045.61,11133.88,0.181,direct
2025-05-10,AP,ACC-1044,security-analytics,3652.75,4039.65,0.169,digital
2025-05-10,AF,ACC-1089,security-analytics,1834.31,2822.53,0.111,direct
2025-05-10,EU,ACC-1097,automation-suite,6070.28,8518.08,0.127,digital
2025-05-10,AP,ACC-1104,security-analytics,1462.09,2579.71,0.145,direct
2025-05-10,NA,ACC-1108,core-monitoring,6980.53,8161.23,0.072,direct
2025-05-10,AF,ACC-1155,security-analytics,1372.49,1647.49,0.177,partner
2025-05-10,NA,ACC-1156,core-monitoring,3437.03,4999.85,0.155,partner
2025-05-10,NA,ACC-1162,core-monitoring,10318.36,15202.2,0.127,digital
2025-05-10,EU,ACC-1163,automation-suite,6339.22,8518.0,0.04,digital
2025-05-10,EU,ACC-1169,automation-suite,7693.4,8831.73,0.079,direct
2025-05-10,ME,ACC-1184,automation-suite,3249.54,4453.45,0.021,partner
2025-05-10,LA,ACC-1201,core-monitoring,6526.05,10840.25,0.1,digital
2025-05-10,EU,ACC-1205,automation-suite,7671.28,9003.38,0.134,digital
2025-05-10,EU,ACC-1229,automation-suite,4977.4,5842.99,0.116,direct
2025-05-11,LA,ACC-1009,core-monitoring,7756.7,14010.38,0.037,partner
2025-05-11,ME,ACC-1028,automation-suite,3389.99,4585.69,0.066,digital
2025-05-11,NA,ACC-1054,core-monitoring,10064.46,12879.4,0.056,direct
2025-05-11,NA,ACC-1054,core-monitoring,7751.7,12879.4,0.048,direct
2025-05-11,ME,ACC-1064,automation-suite,2766.77,3085.14,0.185,direct
2025-05-11,AP,ACC-1068,security-analytics,2433.08,3128.71,0.097,direct
2025-05-11,LA,ACC-1081,core-monitoring,6892.22,7886.78,0.17,direct
2025-05-11,NA,ACC-1084,core-monitoring,5933.52,8740.9,0.13,direct
2025-05-11,AF,ACC-1095,security-analytics,1573.57,2276.73,0.125,digital
2025-05-11,LA,ACC-1111,core-monitoring,14045.42,17000.78,0.135,direct
2025-05-11,LA,ACC-1117,core-monitoring,11313.82,14623.0,0.146,digital
2025-05-11,EU,ACC-1127,automation-suite,1855.66,3299.43,0.029,digital
2025-05-11,LA,ACC-1129,core-monitoring,5647.55,7845.7,0.142,direct
2025-05-11,NA,ACC-1132,core-monitoring,6069.44,7098.68,0.094,direct
2025-05-11,EU,ACC-1133,automation-suite,3815.21,7237.25,0.128,digital
2025-05-11,NA,ACC-1150,core-monitoring,4911.88,9162.35,0.168,digital
2025-05-11,NA,ACC-1162,core-monitoring,13510.24,15202.2,0.173,digital
2025-05-11,AP,ACC-1170,security-analytics,1765.77,3325.9,0.054,digital
2025-05-11,AF,ACC-1173,security-analytics,1980.54,2293.42,0.088,partner
2025-05-11,LA,ACC-1189,core-monitoring,8721.15,10062.83,0.09,direct
2025-05-11,AP,ACC-1230,security-analytics,3226.95,3703.9,0.185,direct
2025-05-12,AF,ACC-1011,security-analytics,2681.32,3242.2,0.09,digital
2025-05-12,AF,ACC-1017,security-analytics,1695.19,2215.12,0.18,direct
2025-05-12,NA,ACC-1024,core-monitoring,4149.87,5112.43,0.105,digital
2025-05-12,EU,ACC-1025,automation-suite,4212.03,4873.46,0.152,digital
2025-05-12,AF,ACC-1029,security-analytics,2016.4,2741.89,0.113,digital
2025-05-12,AF,ACC-1035,security-analytics,2264.88,3764.97,0.19,digital
2025-05-12,LA,ACC-1039,core-monitoring,3338.56,5850.45,0.135,partner
2025-05-12,LA,ACC-1045,core-monitoring,8613.16,11633.4,0.095,digital
2025-05-12,AP,ACC-1050,security-analytics,2363.74,2695.18,0.165,partner
2025-05-12,LA,ACC-1051,core-monitoring,7571.49,11457.98,0.026,digital
2025-05-12,ME,ACC-1052,automation-suite,4921.04,6418.88,0.085,partner
2025-05-12,NA,ACC-1066,core-monitoring,5439.67,8342.58,0.061,digital
2025-05-12,ME,ACC-1070,automation-suite,2139.82,3068.54,0.041,direct
2025-05-12,NA,ACC-1072,core-monitoring,4913.48,8147.78,0.055,partner
2025-05-12,EU,ACC-1085,automation-suite,2705.29,3243.19,0.078,direct
2025-05-12,AP,ACC-1104,security-analytics,1553.65,2579.71,0.039,direct
2025-05-12,AF,ACC-1131,security-analytics,2229.2,4025.74,0.032,digital
2025-05-12,AF,ACC-1137,security-analytics,2114.32,2442.38,0.021,digital
2025-05-12,AP,ACC-1146,security-analytics,2540.57,2993.53,0.09,direct
2025-05-12,ME,ACC-1148,automation-suite,4475.7,7866.61,0.023,digital
2025-05-12,EU,ACC-1151,automation-suite,3693.2,4190.79,0.076,partner
2025-05-12,ME,ACC-1154,automation-suite,4788.91,6776.01,0.053,digital
2025-05-12,AP,ACC-1158,security-analytics,1373.22,2669.26,0.058,direct
2025-05-12,LA,ACC-1165,core-monitoring,4310.38,7557.18,0.142,direct
2025-05-12,AF,ACC-1179,security-analytics,1267.47,1879.69,0.136,direct
2025-05-12,AP,ACC-1182,security-analytics,2255.27,3888.36,0.043,digital
2025-05-12,AF,ACC-1197,security-analytics,1386.6,2564.64,0.105,digital
2025-05-12,LA,ACC-1231,core-monitoring,2516.88,4926.35,0.18,partner
2025-05-12,ME,ACC-1232,automation-suite,4182.86,5567.34,0.041,direct
2025-05-13,NA,ACC-1006,core-monitoring,9220.29,15806.1,0.103,direct
2025-05-13,AF,ACC-1017,security-analytics,1822.48,2215.12,0.141,direct
2025-05-13,ME,ACC-1022,automation-suite,5599.52,7135.79,0.184,digital
2025-05-13,ME,ACC-1034,automation-suite,4487.55,7089.77,0.113,direct
2025-05-13,ME,ACC-1034,automation-suite,5320.8,7089.77,0.115,partner
2025-05-13,EU,ACC-1037,automation-suite,6295.85,8096.93,0.105,direct
2025-05-13,EU,ACC-1049,automation-suite,3874.63,5421.92,0.17,digital
2025-05-13,AF,ACC-1071,security-analytics,1007.49,1526.31,0.068,partner
2025-05-13,LA,ACC-1075,core-monitoring,5999.74,7184.62,0.147,direct
2025-05-13,LA,ACC-1087,core-monitoring,8827.39,15362.33,0.151,partner
2025-05-13,AP,ACC-1092,security-analytics,2997.22,4018.45,0.112,digital
2025-05-13,LA,ACC-1099,core-monitoring,4733.36,6272.08,0.121,digital
2025-05-13,NA,ACC-1114,core-monitoring,7781.51,9675.98,0.048,digital
2025-05-13,AP,ACC-1140,security-analytics,1241.94,1397.65,0.093,partner
2025-05-13,NA,ACC-1150,core-monitoring,8003.84,9162.35,0.177,partner
2025-05-13,AP,ACC-1158,security-analytics,2418.41,2669.26,0.059,digital
2025-05-13,AF,ACC-1167,security-analytics,1555.85,2172.33,0.13,partner
2025-05-13,AF,ACC-1173,security-analytics,1265.33,2293.42,0.089,direct
2025-05-13,LA,ACC-1183,core-monitoring,2908.2,4541.2,0.088,digital
2025-05-13,AP,ACC-1194,security-analytics,1221.15,1401.66,0.073,direct
2025-05-13,AF,ACC-1203,security-analytics,1769.01,2561.89,0.072,digital
2025-05-13,AP,ACC-1212,security-analytics,1756.92,2722.68,0.178,digital
2025-05-13,AP,ACC-1218,security-analytics,1215.36,1727.33,0.151,digital
2025-05-13,AF,ACC-1227,security-analytics,1397.41,2151.59,0.105,partner
2025-05-13,AF,ACC-1233,security-analytics,762.49,1394.1,0.091,direct
2025-05-13,LA,ACC-1237,core-monitoring,6699.13,7389.33,0.078,digital
2025-05-14,AP,ACC-1026,security-analytics,2594.04,3910.82,0.093,digital
2025-05-14,LA,ACC-1027,core-monitoring,4463.97,6933.08,0.182,digital
2025-05-14,AP,ACC-1038,security-analytics,2634.61,3400.69,0.14,direct
2025-05-14,AP,ACC-1056,security-analytics,2463.94,3740.49,0.102,digital
2025-05-14,LA,ACC-1063,core-monitoring,4658.18,7417.95,0.055,digital
2025-05-14,AF,ACC-1065,security-analytics,1648.59,2193.3,0.115,direct
2025-05-14,LA,ACC-1069,core-monitoring,7317.03,12182.53,0.187,digital
2025-05-14,ME,ACC-1070,automation-suite,2316.19,3068.54,0.083,digital
2025-05-14,EU,ACC-1073,automation-suite,4475.9,8335.95,0.074,digital
2025-05-14,ME,ACC-1088,automation-suite,3985.1,5611.0,0.114,digital
2025-05-14,NA,ACC-1090,core-monitoring,3244.62,4927.75,0.124,partner
2025-05-14,AP,ACC-1092,security-analytics,2687.21,4018.45,0.099,direct
2025-05-14,LA,ACC-1117,core-monitoring,11406.57,14623.0,0.064,digital
2025-05-14,AF,ACC-1119,security-analytics,2851.12,3474.99,0.19,partner
2025-05-14,EU,ACC-1127,automation-suite,3042.47,3299.43,0.063,direct
2025-05-14,AP,ACC-1134,security-analytics,986.11,1238.04,0.099,digital
2025-05-14,AP,ACC-1164,security-analytics,2521.43,3774.01,0.046,partner
2025-05-14,NA,ACC-1168,core-monitoring,5499.1,7151.53,0.137,digital
2025-05-14,NA,ACC-1174,core-monitoring,3295.81,5648.18,0.134,direct
2025-05-14,LA,ACC-1183,core-monitoring,2981.29,4541.2,0.072,digital
2025-05-14,NA,ACC-1186,core-monitoring,6608.8,12209.33,0.151,direct
2025-05-14,ME,ACC-1202,automation-suite,4265.02,5966.68,0.09,digital
2025-05-14,AP,ACC-1224,security-analytics,2037.97,2479.9,0.04,direct
2025-05-14,LA,ACC-1225,core-monitoring,14203.8,17146.1,0.14,partner
2025-05-14,AF,ACC-1227,security-analytics,1579.84,2151.59,0.179,digital
2025-05-15,NA,ACC-1012,core-monitoring,12488.9,16229.65,0.04,direct
2025-05-15,AP,ACC-1014,security-analytics,812.7,1462.05,0.1,digital
2025-05-15,ME,ACC-1016,automation-suite,7600.88,8366.12,0.124,partner
2025-05-15,EU,ACC-1019,automation-suite,2202.26,4149.56,0.087,direct
2025-05-15,AF,ACC-1041,security-analytics,1418.61,1612.53,0.162,partner
2025-05-15,AP,ACC-1044,security-analytics,2408.5,4039.65,0.098,digital
2025-05-15,EU,ACC-1049,automation-suite,2960.66,5421.92,0.078,direct
2025-05-15,AP,ACC-1062,security-analytics,1319.27,1889.6,0.108,digital
2025-05-15,LA,ACC-1063,core-monitoring,5990.34,7417.95,0.161,direct
2025-05-15,AF,ACC-1065,security-analytics,1543.76,2193.3,0.188,direct
2025-05-15,LA,ACC-1069,core-monitoring,6611.45,12182.53,0.134,partner
2025-05-15,EU,ACC-1079,automation-suite,6743.82,7956.02,0.05,direct
2025-05-15,LA,ACC-1081,core-monitoring,4311.86,7886.78,0.12,partner
2025-05-15,LA,ACC-1081,core-monitoring,5554.19,7886.78,0.027,digital
2025-05-15,NA,ACC-1084,core-monitoring,6943.56,8740.9,0.14,digital
2025-05-15,EU,ACC-1115,automation-suite,4069.43,4825.01,0.02,direct
2025-05-15,AP,ACC-1116,security-analytics,2618.71,4002.43,0.183,direct
2025-05-15,AF,ACC-1155,security-analytics,1256.93,1647.49,0.166,direct
2025-05-15,AP,ACC-1170,security-analytics,2748.0,3325.9,0.022,direct
2025-05-15,LA,ACC-1177,core-monitoring,7164.63,9522.43,0.128,digital
2025-05-15,EU,ACC-1181,automation-suite,5855.76,6855.92,0.122,partner
2025-05-15,AP,ACC-1188,security-analytics,3198.99,3498.57,0.14,partner
2025-05-15,EU,ACC-1199,automation-suite,2422.09,2729.92,0.169,partner
2025-05-15,EU,ACC-1205,automation-suite,5467.35,9003.38,0.182,partner
2025-05-15,AF,ACC-1209,security-analytics,2495.22,2811.96,0.084,digital
2025-05-15,EU,ACC-1211,automation-suite,3334.34,4246.8,0.129,digital
2025-05-15,AF,ACC-1215,security-analytics,3088.57,3500.78,0.153,direct
2025-05-15,AP,ACC-1218,security-analytics,1124.98,1727.33,0.15,partner
2025-05-16,NA,ACC-1000,core-monitoring,8379.41,12099.98,0.08,direct
2025-05-16,AF,ACC-1005,security-analytics,769.61,1182.73,0.18,partner
2025-05-16,EU,ACC-1013,automation-suite,5226.89,7975.29,0.057,digital
2025-05-16,NA,ACC-1018,core-monitoring,10187.68,12489.8,0.164,partner
2025-05-16,EU,ACC-1019,automation-suite,3214.96,4149.56,0.115,direct
2025-05-16,NA,ACC-1024,core-monitoring,3891.97,5112.43,0.044,direct
2025-05-16,LA,ACC-1027,core-monitoring,5999.04,6933.08,0.078,direct
2025-05-16,AF,ACC-1047,security-analytics,1197.4,1635.66,0.179,partner
2025-05-16,NA,ACC-1048,core-monitoring,14616.54,16278.75,0.129,partner
2025-05-16,AP,ACC-1062,security-analytics,1304.87,1889.6,0.088,partner
2025-05-16,EU,ACC-1067,automation-suite,2558.16,4456.49,0.184,direct
2025-05-16,LA,ACC-1075,core-monitoring,4096.43,7184.62,0.056,partner
2025-05-16,AF,ACC-1083,security-analytics,2562.91,3361.23,0.174,direct
2025-05-16,ME,ACC-1088,automation-suite,4423.95,5611.0,0.121,partner
2025-05-16,NA,ACC-1120,core-monitoring,11348.07,13776.7,0.09,direct
2025-05-16,EU,ACC-1121,automation-suite,2510.23,2743.41,0.056,direct
2025-05-16,ME,ACC-1148,automation-suite,4080.91,7866.61,0.089,direct
2025-05-16,AF,ACC-1149,security-analytics,1909.12,3115.98,0.038,digital
2025-05-16,EU,ACC-1169,automation-suite,5586.42,8831.73,0.024,partner
2025-05-16,AP,ACC-1182,security-analytics,2607.98,3888.36,0.029,direct
2025-05-16,EU,ACC-1193,automation-suite,4024.73,4892.27,0.053,partner
2025-05-16,LA,ACC-1207,core-monitoring,8267.62,10375.48,0.143,direct
2025-05-16,LA,ACC-1219,core-monitoring,5049.24,8557.05,0.054,partner
2025-05-16,AP,ACC-1230,security-analytics,2645.51,3703.9,0.083,digital
2025-05-16,NA,ACC-1234,core-monitoring,3070.48,5445.28,0.031,partner
2025-05-17,AF,ACC-1023,security-analytics,1268.28,2352.46,0.096,direct
2025-05-17,AF,ACC-1029,security-analytics,2483.87,2741.89,0.095,digital
2025-05-17,AP,ACC-1032,security-analytics,1634.53,2770.56,0.18,direct
2025-05-17,ME,ACC-1064,automation-suite,2535.26,3085.14,0.025,partner
2025-05-17,AF,ACC-1071,security-analytics,1409.3,1526.31,0.17,partner
2025-05-17,AP,ACC-1074,security-analytics,2562.58,2902.99,0.085,partner
2025-05-17,EU,ACC-1091,automation-suite,7229.8,8719.37,0.171,digital
2025-05-17,ME,ACC-1094,automation-suite,4222.29,5196.04,0.187,partner
2025-05-17,LA,ACC-1099,core-monitoring,3673.5,6272.08,0.118,partner
2025-05-17,NA,ACC-1102,core-monitoring,7568.67,9967.55,0.16,partner
2025-05-17,AF,ACC-1107,security-analytics,2206.15,3157.56,0.093,partner
2025-05-17,EU,ACC-1109,automation-suite,2850.25,3763.75,0.098,partner
2025-05-17,LA,ACC-1111,core-monitoring,8859.94,17000.78,0.045,direct
2025-05-17,NA,ACC-1114,core-monitoring,5960.03,9675.98,0.102,partner
2025-05-17,AP,ACC-1122,security-analytics,1853.53,2086.88,0.037,digital
2025-05-17,LA,ACC-1123,core-monitoring,3766.99,5403.75,0.166,digital
2025-05-17,ME,ACC-1124,automation-suite,3387.31,4083.75,0.113,digital
2025-05-17,EU,ACC-1127,automation-suite,2934.31,3299.43,0.021,digital
2025-05-17,ME,ACC-1130,automation-suite,3015.92,3299.43,0.133,direct
2025-05-17,LA,ACC-1135,core-monitoring,4498.48,7022.55,0.169,partner
2025-05-17,AP,ACC-1140,security-analytics,1095.17,1397.65,0.023,partner
2025-05-17,LA,ACC-1159,core-monitoring,7548.42,11334.0,0.039,digital
2025-05-17,NA,ACC-1168,core-monitoring,3835.72,7151.53,0.118,partner
2025-05-17,AF,ACC-1173,security-analytics,1591.54,2293.42,0.095,partner
2025-05-17,EU,ACC-1175,automation-suite,4987.47,9038.64,0.097,digital
2025-05-17,NA,ACC-1192,core-monitoring,7248.84,13045.4,0.133,digital
2025-05-17,ME,ACC-1196,automation-suite,2918.87,3521.61,0.14,digital
2025-05-17,ME,ACC-1196,automation-suite,2446.22,3521.61,0.02,direct
2025-05-17,AF,ACC-1221,security-analytics,1998.64,3428.23,0.118,partner
2025-05-17,ME,ACC-1232,automation-suite,4105.96,5567.34,0.135,direct
2025-05-18,EU,ACC-1001,automation-suite,4355.96,6881.12,0.041,direct
2025-05-18,LA,ACC-1003,core-monitoring,10328.98,11509.25,0.087,direct
2025-05-18,AF,ACC-1005,security-analytics,761.4,1182.73,0.139,partner
2025-05-18,AF,ACC-1011,security-analytics,1656.44,3242.2,0.042,direct
2025-05-18,LA,ACC-1015,core-monitoring,6293.67,7084.83,0.158,partner
2025-05-18,NA,ACC-1018,core-monitoring,9818.45,12489.8,0.116,direct
2025-05-18,ME,ACC-1022,automation-suite,6226.04,7135.79,0.189,direct
2025-05-18,LA,ACC-1027,core-monitoring,6339.55,6933.08,0.167,partner
2025-05-18,NA,ACC-1030,core-monitoring,15171.64,16532.03,0.171,direct
2025-05-18,ME,ACC-1052,automation-suite,5049.31,6418.88,0.041,partner
2025-05-18,EU,ACC-1055,automation-suite,4742.17,6059.59,0.063,partner
2025-05-18,AF,ACC-1095,security-analytics,1980.39,2276.73,0.142,partner
2025-05-18,ME,ACC-1112,automation-suite,4237.18,5370.2,0.063,direct
2025-05-18,LA,ACC-1171,core-monitoring,8821.11,11898.2,0.121,partner
2025-05-18,NA,ACC-1174,core-monitoring,3757.21,5648.18,0.115,digital
2025-05-18,ME,ACC-1178,automation-suite,2623.42,3750.45,0.066,direct
2025-05-18,NA,ACC-1216,core-monitoring,3575.37,5341.78,0.091,direct
2025-05-18,NA,ACC-1234,core-monitoring,4570.89,5445.28,0.082,direct
2025-05-19,EU,ACC-1037,automation-suite,6245.12,8096.93,0.151,digital
2025-05-19,NA,ACC-1042,core-monitoring,4141.35,6559.8,0.094,partner
2025-05-19,LA,ACC-1057,core-monitoring,12078.38,17024.15,0.079,partner
2025-05-19,AF,ACC-1059,security-analytics,2082.58,2606.8,0.167,direct
2025-05-19,AF,ACC-1077,security-analytics,1459.92,2059.11,0.121,digital
2025-05-19,AP,ACC-1086,security-analytics,2852.32,3551.94,0.063,direct
2025-05-19,NA,ACC-1096,core-monitoring,5983.99,11653.2,0.166,partner
2025-05-19,AP,ACC-1098,security-analytics,2655.86,3339.59,0.169,partner
2025-05-19,EU,ACC-1103,automation-suite,2973.81,5769.77,0.065,direct
2025-05-19,EU,ACC-1121,automation-suite,2210.16,2743.41,0.077,digital
2025-05-19,ME,ACC-1136,automation-suite,4353.72,8255.46,0.188,direct
2025-05-19,ME,ACC-1142,automation-suite,4207.79,6408.59,0.187,digital
2025-05-19,LA,ACC-1147,core-monitoring,5451.43,8269.3,0.035,digital
2025-05-19,NA,ACC-1174,core-monitoring,3084.38,5648.18,0.023,digital
2025-05-19,AF,ACC-1179,security-analytics,1435.2,1879.69,0.047,direct
2025-05-19,ME,ACC-1190,automation-suite,2321.49,4464.81,0.149,direct
2025-05-19,AF,ACC-1197,security-analytics,1710.19,2564.64,0.069,digital
2025-05-19,LA,ACC-1201,core-monitoring,8254.46,10840.25,0.075,digital
2025-05-19,NA,ACC-1204,core-monitoring,4440.07,6797.25,0.151,direct
2025-05-19,AP,ACC-1224,security-analytics,1974.34,2479.9,0.089,partner
2025-05-19,AF,ACC-1239,security-analytics,1668.66,1853.5,0.097,partner
2025-05-20,LA,ACC-1003,core-monitoring,6441.96,11509.25,0.043,digital
2025-05-20,AP,ACC-1014,security-analytics,877.17,1462.05,0.183,direct
2025-05-20,AP,ACC-1014,security-analytics,1252.33,1462.05,0.127,digital
2025-05-20,NA,ACC-1036,core-monitoring,8153.88,15316.62,0.068,partner
2025-05-20,NA,ACC-1042,core-monitoring,4809.35,6559.8,0.08,digital
2025-05-20,NA,ACC-1060,core-monitoring,4300.4,7393.78,0.051,digital
2025-05-20,EU,ACC-1067,automation-suite,4103.26,4456.49,0.188,partner
2025-05-20,ME,ACC-1076,automation-suite,2424.44,3581.31,0.101,direct
2025-05-20,AF,ACC-1089,security-analytics,1959.87,2822.53,0.091,direct
2025-05-20,NA,ACC-1108,core-monitoring,7147.98,8161.23,0.066,partner
2025-05-20,AF,ACC-1125,security-analytics,2214.97,3597.88,0.044,digital
2025-05-20,LA,ACC-1135,core-monitoring,4873.49,7022.55,0.113,partner
2025-05-20,EU,ACC-1151,automation-suite,3037.63,4190.79,0.142,direct
2025-05-20,LA,ACC-1177,core-monitoring,6921.62,9522.43,0.148,partner
2025-05-20,AF,ACC-1185,security-analytics,961.62,1146.06,0.152,digital
2025-05-20,NA,ACC-1192,core-monitoring,9035.88,13045.4,0.118,partner
2025-05-20,LA,ACC-1195,core-monitoring,5393.49,9577.23,0.06,direct
2025-05-20,NA,ACC-1210,core-monitoring,13603.02,15168.23,0.055,direct
2025-05-20,LA,ACC-1231,core-monitoring,2954.74,4926.35,0.159,digital
2025-05-20,AP,ACC-1236,security-analytics,1197.41,2252.88,0.035,digital
2025-05-20,ME,ACC-1238,automation-suite,4266.73,5137.41,0.177,digital
2025-05-21,NA,ACC-1006,core-monitoring,10922.89,15806.1,0.179,partner
2025-05-21,EU,ACC-1025,automation-suite,3860.2,4873.46,0.132,direct
2025-05-21,EU,ACC-1031,automation-suite,6474.43,8201.96,0.058,partner
2025-05-21,LA,ACC-1051,core-monitoring,9345.63,11457.98,0.161,digital
2025-05-21,LA,ACC-1057,core-monitoring,15394.09,17024.15,0.14,partner
2025-05-21,AF,ACC-1077,security-analytics,1876.91,2059.11,0.126,partner
2025-05-21,LA,ACC-1087,core-monitoring,9483.0,15362.33,0.115,digital
2025-05-21,ME,ACC-1100,automation-suite,5478.05,9049.81,0.098,direct
2025-05-21,AF,ACC-1119,security-analytics,2192.67,3474.99,0.175,digital
2025-05-21,ME,ACC-1130,automation-suite,2885.01,3299.43,0.124,partner
2025-05-21,AP,ACC-1134,security-analytics,679.56,1238.04,0.106,direct
2025-05-21,AP,ACC-1146,security-analytics,1923.94,2993.53,0.14,partner
2025-05-21,ME,ACC-1154,automation-suite,5820.01,6776.01,0.108,digital
2025-05-21,ME,ACC-1166,automation-suite,2506.15,4493.42,0.058,partner
